         5.3x5.9E                 (53x59E.dat)                                                                                                                                      
         v2025-1001                                                                                                                                                                 
         Simulation Date: 02/24/2026                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLARS                                                                                                                                 
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (True Air Speed in MPH)                                                                                                                                                 
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       77.30      0.8107      0.7552      0.0945      0.1014       0.234       0.776       0.857     174.523       0.088       3.814       2.229        0.41      67376.    0.2285  
       81.37      0.8533      0.7658      0.0861      0.0959       0.221       0.734       0.781     165.072       0.083       3.475       2.147        0.41      67776.    0.2101  
       85.44      0.8960      0.7724      0.0773      0.0896       0.207       0.686       0.701     154.253       0.078       3.119       2.062        0.42      68193.    0.1912  
       89.51      0.9387      0.7736      0.0681      0.0826       0.191       0.633       0.618     142.223       0.071       2.750       1.971        0.42      68624.    0.1716  
       93.58      0.9813      0.7675      0.0587      0.0750       0.173       0.574       0.533     129.126       0.065       2.369       1.871        0.42      69071.    0.1512  
       97.65      1.0240      0.7513      0.0491      0.0669       0.154       0.512       0.445     115.080       0.058       1.981       1.755        0.42      69531.    0.1297  
      101.72      1.0667      0.7201      0.0393      0.0582       0.134       0.446       0.357     100.186       0.050       1.587       1.615        0.42      70006.    0.1068  
      105.79      1.1093      0.6650      0.0294      0.0491       0.113       0.376       0.267      84.551       0.042       1.189       1.434        0.42      70495.    0.0821  
      109.85      1.1520      0.5685      0.0196      0.0397       0.092       0.304       0.178      68.292       0.034       0.791       1.181        0.43      70996.    0.0551  
      113.92      1.1947      0.3895      0.0098      0.0299       0.069       0.229       0.089      51.527       0.026       0.394       0.780        0.43      71509.    0.0257  
      117.99      1.2373      0.0001      0.0000      0.0199       0.046       0.153       0.000      34.315       0.017       0.000       0.000        0.43      72025.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =      20000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1399      0.0818       0.220       0.694       1.407     164.197       0.078       6.258       3.886        0.42      66473.    0.5104  
        4.28      0.0427      0.0716      0.1396      0.0832       0.224       0.706       1.405     167.078       0.080       6.247       3.813        0.42      66556.    0.5003  
        8.57      0.0854      0.1402      0.1394      0.0849       0.229       0.720       1.403     170.396       0.081       6.239       3.733        0.42      66651.    0.4895  
       12.85      0.1281      0.2056      0.1393      0.0868       0.234       0.736       1.401     174.165       0.083       6.231       3.648        0.42      66761.    0.4780  
       17.14      0.1707      0.2673      0.1391      0.0889       0.239       0.754       1.399     178.388       0.085       6.223       3.557        0.42      66885.    0.4659  
       21.42      0.2134      0.3251      0.1389      0.0912       0.245       0.774       1.397     183.049       0.087       6.215       3.462        0.42      67026.    0.4531  
       25.71      0.2561      0.3790      0.1387      0.0937       0.252       0.795       1.395     188.107       0.090       6.203       3.363        0.42      67183.    0.4397  
       29.99      0.2988      0.4287      0.1383      0.0964       0.259       0.818       1.391     193.501       0.092       6.187       3.260        0.42      67357.    0.4257  
       34.28      0.3415      0.4742      0.1378      0.0992       0.267       0.842       1.386     199.142       0.095       6.164       3.156        0.42      67549.    0.4113  
       38.56      0.3842      0.5157      0.1370      0.1021       0.275       0.866       1.378     204.905       0.098       6.130       3.051        0.42      67759.    0.3965  
       42.85      0.4268      0.5531      0.1360      0.1049       0.282       0.890       1.367     210.614       0.101       6.082       2.945        0.42      67988.    0.3813  
       47.13      0.4695      0.5868      0.1345      0.1076       0.290       0.913       1.353     216.029       0.103       6.017       2.840        0.43      68235.    0.3657  
       51.41      0.5122      0.6169      0.1325      0.1100       0.296       0.933       1.333     220.838       0.105       5.927       2.737        0.43      68502.    0.3498  
       55.70      0.5549      0.6438      0.1298      0.1119       0.301       0.949       1.306     224.643       0.107       5.808       2.637        0.43      68789.    0.3336  
       59.98      0.5976      0.6679      0.1263      0.1130       0.304       0.959       1.271     226.939       0.108       5.652       2.540        0.43      69095.    0.3170  
       64.27      0.6403      0.6895      0.1219      0.1132       0.305       0.960       1.226     227.177       0.108       5.452       2.447        0.43      69422.    0.3000  
       68.55      0.6829      0.7092      0.1164      0.1121       0.302       0.951       1.170     224.958       0.107       5.206       2.360        0.43      69768.    0.2826  
       72.84      0.7256      0.7270      0.1099      0.1097       0.295       0.931       1.105     220.185       0.105       4.916       2.277        0.43      70135.    0.2650  
       77.12      0.7683      0.7430      0.1026      0.1061       0.286       0.900       1.032     213.039       0.102       4.591       2.197        0.43      70520.    0.2472  
       81.41      0.8110      0.7567      0.0947      0.1015       0.273       0.861       0.953     203.813       0.097       4.238       2.120        0.43      70924.    0.2291  
       85.69      0.8537      0.7675      0.0863      0.0960       0.258       0.815       0.868     192.753       0.092       3.862       2.043        0.44      71346.    0.2108  
       89.97      0.8964      0.7743      0.0775      0.0897       0.241       0.761       0.779     180.081       0.086       3.467       1.963        0.44      71785.    0.1919  
       94.26      0.9390      0.7757      0.0683      0.0827       0.223       0.701       0.687     165.982       0.079       3.056       1.877        0.44      72239.    0.1723  
       98.54      0.9817      0.7701      0.0589      0.0750       0.202       0.637       0.592     150.623       0.072       2.633       1.783        0.44      72710.    0.1518  
      102.83      1.0244      0.7544      0.0492      0.0668       0.180       0.567       0.495     134.146       0.064       2.201       1.673        0.44      73195.    0.1303  
      107.11      1.0671      0.7237      0.0394      0.0581       0.156       0.493       0.396     116.669       0.056       1.763       1.541        0.44      73696.    0.1074  
      111.40      1.1098      0.6693      0.0295      0.0490       0.132       0.416       0.297      98.317       0.047       1.321       1.371        0.45      74210.    0.0827  
      115.68      1.1525      0.5736      0.0196      0.0395       0.106       0.335       0.198      79.230       0.038       0.879       1.131        0.45      74739.    0.0557  
      119.97      1.1951      0.3946      0.0098      0.0297       0.080       0.252       0.098      59.545       0.028       0.438       0.750        0.45      75279.    0.0261  
      124.25      1.2378      0.0002      0.0000      0.0196       0.053       0.166       0.000      39.331       0.019       0.000       0.000        0.45      75822.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =      21000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1399      0.0817       0.255       0.764       1.552     189.918       0.086       6.903       3.706        0.44      69796.    0.5111  
        4.50      0.0427      0.0717      0.1397      0.0832       0.259       0.778       1.549     193.251       0.088       6.891       3.636        0.44      69883.    0.5011  
        9.00      0.0854      0.1405      0.1395      0.0848       0.264       0.793       1.547     197.092       0.090       6.882       3.561        0.44      69983.    0.4903  
       13.50      0.1281      0.2059      0.1394      0.0867       0.270       0.811       1.545     201.459       0.092       6.874       3.479        0.44      70098.    0.4788  
       18.00      0.1708      0.2678      0.1392      0.0888       0.277       0.831       1.544     206.356       0.094       6.866       3.393        0.44      70229.    0.4667  
       22.50      0.2135      0.3257      0.1390      0.0911       0.284       0.852       1.542     211.764       0.096       6.857       3.302        0.44      70377.    0.4539  
       27.00      0.2562      0.3797      0.1388      0.0936       0.292       0.876       1.539     217.638       0.099       6.845       3.207        0.44      70541.    0.4405  
       31.50      0.2989      0.4295      0.1384      0.0963       0.300       0.901       1.535     223.907       0.102       6.828       3.110        0.44      70724.    0.4265  
       36.00      0.3416      0.4751      0.1379      0.0992       0.309       0.928       1.529     230.469       0.105       6.803       3.010        0.44      70926.    0.4121  
       40.50      0.3843      0.5166      0.1372      0.1021       0.318       0.955       1.521     237.180       0.108       6.767       2.909        0.44      71147.    0.3973  
       45.00      0.4270      0.5541      0.1361      0.1049       0.327       0.981       1.510     243.836       0.111       6.715       2.808        0.45      71387.    0.3820  
       49.50      0.4697      0.5878      0.1347      0.1076       0.335       1.007       1.494     250.158       0.114       6.644       2.708        0.45      71647.    0.3665  
       54.01      0.5124      0.6179      0.1327      0.1101       0.343       1.030       1.472     255.785       0.116       6.547       2.610        0.45      71928.    0.3505  
       58.51      0.5551      0.6448      0.1301      0.1120       0.349       1.047       1.443     260.253       0.118       6.417       2.514        0.45      72229.    0.3343  
       63.01      0.5978      0.6689      0.1266      0.1132       0.353       1.058       1.404     262.976       0.120       6.245       2.422        0.45      72551.    0.3177  
       67.51      0.6405      0.6906      0.1222      0.1133       0.353       1.060       1.355     263.312       0.120       6.026       2.334        0.45      72894.    0.3007  
       72.01      0.6832      0.7103      0.1167      0.1122       0.350       1.050       1.294     260.790       0.119       5.755       2.250        0.45      73258.    0.2833  
       76.51      0.7259      0.7282      0.1102      0.1098       0.342       1.028       1.222     255.292       0.116       5.435       2.171        0.45      73643.    0.2657  
       81.01      0.7686      0.7442      0.1029      0.1063       0.331       0.994       1.141     247.023       0.112       5.076       2.096        0.45      74048.    0.2478  
       85.51      0.8113      0.7581      0.0950      0.1017       0.317       0.951       1.054     236.321       0.107       4.687       2.022        0.46      74473.    0.2298  
       90.01      0.8540      0.7690      0.0866      0.0962       0.300       0.899       0.960     223.474       0.102       4.271       1.949        0.46      74916.    0.2114  
       94.51      0.8967      0.7760      0.0777      0.0898       0.280       0.840       0.862     208.741       0.095       3.834       1.873        0.46      75377.    0.1925  
       99.01      0.9394      0.7778      0.0685      0.0828       0.258       0.774       0.760     192.337       0.087       3.380       1.792        0.46      75855.    0.1729  
      103.51      0.9821      0.7725      0.0590      0.0751       0.234       0.702       0.655     174.460       0.079       2.912       1.702        0.46      76349.    0.1525  
      108.01      1.0248      0.7572      0.0494      0.0668       0.208       0.625       0.547     155.273       0.071       2.435       1.599        0.46      76860.    0.1310  
      112.51      1.0675      0.7272      0.0395      0.0581       0.181       0.543       0.439     134.915       0.061       1.951       1.474        0.47      77385.    0.1081  
      117.01      1.1102      0.6735      0.0296      0.0489       0.152       0.457       0.329     113.533       0.052       1.462       1.313        0.47      77926.    0.0833  
      121.51      1.1529      0.5784      0.0197      0.0393       0.122       0.367       0.219      91.290       0.042       0.972       1.086        0.47      78481.    0.0562  
      126.01      1.1956      0.3994      0.0098      0.0294       0.092       0.275       0.109      68.347       0.031       0.485       0.723        0.47      79049.    0.0264  
      130.51      1.2383      0.0001      0.0000      0.0193       0.060       0.180       0.000      44.782       0.020       0.000       0.000        0.47      79619.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =      22000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1400      0.0817       0.293       0.838       1.704     218.244       0.095       7.579       3.541        0.46      73119.    0.5118  
        4.72      0.0427      0.0718      0.1398      0.0831       0.298       0.853       1.701     222.074       0.096       7.567       3.475        0.46      73210.    0.5017  
        9.43      0.0854      0.1407      0.1396      0.0848       0.304       0.870       1.699     226.491       0.098       7.557       3.402        0.46      73315.    0.4910  
       14.15      0.1281      0.2062      0.1394      0.0866       0.310       0.889       1.697     231.516       0.100       7.549       3.325        0.46      73436.    0.4795  
       18.87      0.1709      0.2682      0.1393      0.0888       0.318       0.911       1.695     237.155       0.103       7.541       3.242        0.46      73573.    0.4674  
       23.58      0.2136      0.3262      0.1391      0.0911       0.326       0.935       1.693     243.386       0.106       7.532       3.156        0.46      73727.    0.4546  
       28.30      0.2563      0.3803      0.1389      0.0936       0.335       0.961       1.691     250.160       0.109       7.519       3.065        0.46      73900.    0.4412  
       33.01      0.2990      0.4301      0.1386      0.0963       0.345       0.989       1.686     257.397       0.112       7.501       2.972        0.46      74092.    0.4273  
       37.73      0.3417      0.4758      0.1381      0.0992       0.355       1.018       1.681     264.980       0.115       7.475       2.877        0.47      74303.    0.4128  
       42.45      0.3844      0.5174      0.1374      0.1021       0.366       1.048       1.672     272.742       0.118       7.436       2.780        0.47      74534.    0.3980  
       47.16      0.4271      0.5549      0.1364      0.1050       0.376       1.077       1.659     280.451       0.122       7.381       2.684        0.47      74786.    0.3828  
       51.88      0.4699      0.5886      0.1349      0.1077       0.386       1.106       1.642     287.785       0.125       7.304       2.588        0.47      75059.    0.3672  
       56.60      0.5126      0.6188      0.1330      0.1101       0.395       1.131       1.618     294.326       0.128       7.199       2.494        0.47      75353.    0.3513  
       61.31      0.5553      0.6457      0.1304      0.1121       0.402       1.151       1.587     299.540       0.130       7.057       2.402        0.47      75668.    0.3350  
       66.03      0.5980      0.6698      0.1269      0.1133       0.406       1.163       1.545     302.749       0.131       6.870       2.314        0.47      76006.    0.3184  
       70.75      0.6407      0.6916      0.1225      0.1135       0.407       1.165       1.491     303.211       0.132       6.630       2.230        0.47      76366.    0.3014  
       75.46      0.6834      0.7113      0.1170      0.1124       0.403       1.154       1.424     300.371       0.130       6.333       2.150        0.47      76747.    0.2840  
       80.18      0.7262      0.7292      0.1105      0.1101       0.394       1.130       1.345     294.084       0.128       5.983       2.075        0.47      77151.    0.2664  
       84.90      0.7689      0.7453      0.1032      0.1065       0.382       1.093       1.256     284.582       0.124       5.589       2.003        0.48      77576.    0.2485  
       89.61      0.8116      0.7593      0.0953      0.1019       0.365       1.046       1.160     272.253       0.118       5.160       1.933        0.48      78021.    0.2305  
       94.33      0.8543      0.7704      0.0869      0.0963       0.345       0.989       1.057     257.430       0.112       4.703       1.863        0.48      78486.    0.2121  
       99.04      0.8970      0.7776      0.0780      0.0900       0.322       0.924       0.949     240.414       0.104       4.222       1.791        0.48      78969.    0.1932  
      103.76      0.9397      0.7797      0.0688      0.0829       0.297       0.851       0.837     221.457       0.096       3.722       1.714        0.48      79470.    0.1736  
      108.48      0.9824      0.7747      0.0593      0.0751       0.269       0.771       0.721     200.785       0.087       3.208       1.629        0.48      79989.    0.1532  
      113.19      1.0252      0.7600      0.0495      0.0668       0.239       0.686       0.603     178.592       0.078       2.682       1.531        0.49      80524.    0.1317  
      117.91      1.0679      0.7305      0.0397      0.0580       0.208       0.596       0.483     155.036       0.067       2.149       1.413        0.49      81075.    0.1087  
      122.63      1.1106      0.6775      0.0297      0.0488       0.175       0.501       0.362     130.289       0.057       1.610       1.260        0.49      81642.    0.0839  
      127.34      1.1533      0.5832      0.0198      0.0391       0.140       0.402       0.241     104.541       0.045       1.071       1.045        0.49      82224.    0.0567  
      132.06      1.1960      0.4042      0.0099      0.0292       0.105       0.300       0.120      77.977       0.034       0.534       0.698        0.49      82819.    0.0268  
      136.78      1.2387      0.0002      0.0000      0.0190       0.068       0.195       0.000      50.690       0.022       0.000       0.000        0.50      83417.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =      23000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1401      0.0817       0.334       0.916       1.863     249.319       0.104       8.288       3.390        0.48      76442.    0.5123  
        4.93      0.0427      0.0719      0.1399      0.0831       0.340       0.932       1.860     253.691       0.105       8.275       3.326        0.48      76537.    0.5023  
        9.86      0.0855      0.1409      0.1397      0.0847       0.347       0.951       1.858     258.737       0.107       8.265       3.257        0.48      76647.    0.4915  
       14.80      0.1282      0.2065      0.1395      0.0866       0.355       0.972       1.856     264.483       0.110       8.256       3.183        0.48      76773.    0.4801  
       19.73      0.1709      0.2685      0.1394      0.0887       0.363       0.996       1.854     270.935       0.112       8.248       3.104        0.48      76916.    0.4680  
       24.66      0.2136      0.3267      0.1392      0.0911       0.373       1.022       1.852     278.071       0.115       8.239       3.021        0.48      77078.    0.4552  
       29.59      0.2564      0.3808      0.1390      0.0936       0.383       1.050       1.849     285.835       0.119       8.226       2.935        0.49      77258.    0.4418  
       34.53      0.2991      0.4307      0.1387      0.0963       0.394       1.081       1.845     294.138       0.122       8.207       2.845        0.49      77459.    0.4279  
       39.46      0.3418      0.4764      0.1382      0.0992       0.406       1.113       1.839     302.846       0.126       8.180       2.754        0.49      77680.    0.4135  
       44.39      0.3846      0.5181      0.1376      0.1021       0.418       1.146       1.830     311.770       0.129       8.139       2.662        0.49      77922.    0.3986  
       49.32      0.4273      0.5556      0.1366      0.1050       0.430       1.178       1.817     320.645       0.133       8.080       2.570        0.49      78185.    0.3834  
       54.26      0.4700      0.5894      0.1352      0.1078       0.441       1.209       1.798     329.102       0.137       7.997       2.478        0.49      78470.    0.3678  
       59.19      0.5128      0.6196      0.1332      0.1103       0.451       1.237       1.772     336.663       0.140       7.883       2.388        0.49      78778.    0.3519  
       64.12      0.5555      0.6465      0.1306      0.1122       0.460       1.259       1.738     342.714       0.142       7.730       2.300        0.49      79108.    0.3357  
       69.05      0.5982      0.6707      0.1272      0.1135       0.465       1.273       1.692     346.476       0.144       7.527       2.215        0.49      79461.    0.3191  
       73.99      0.6409      0.6924      0.1228      0.1137       0.465       1.276       1.634     347.094       0.144       7.266       2.135        0.49      79837.    0.3021  
       78.92      0.6837      0.7121      0.1173      0.1126       0.461       1.264       1.561     343.921       0.143       6.942       2.058        0.49      80237.    0.2847  
       83.85      0.7264      0.7301      0.1109      0.1103       0.452       1.238       1.475     336.780       0.140       6.560       1.986        0.50      80659.    0.2670  
       88.78      0.7691      0.7463      0.1036      0.1067       0.437       1.198       1.378     325.930       0.135       6.128       1.917        0.50      81104.    0.2492  
       93.72      0.8119      0.7604      0.0957      0.1021       0.418       1.146       1.272     311.813       0.129       5.659       1.851        0.50      81570.    0.2311  
       98.65      0.8546      0.7717      0.0872      0.0966       0.395       1.083       1.160     294.815       0.122       5.159       1.784        0.50      82056.    0.2127  
      103.58      0.8973      0.7791      0.0783      0.0902       0.369       1.012       1.041     275.282       0.114       4.632       1.716        0.50      82562.    0.1938  
      108.51      0.9400      0.7814      0.0690      0.0830       0.340       0.932       0.918     253.505       0.105       4.084       1.643        0.50      83086.    0.1742  
      113.45      0.9828      0.7769      0.0595      0.0752       0.308       0.844       0.791     229.747       0.095       3.519       1.562        0.51      83628.    0.1538  
      118.38      1.0255      0.7626      0.0497      0.0669       0.274       0.751       0.662     204.230       0.085       2.943       1.469        0.51      84188.    0.1323  
      123.31      1.0682      0.7337      0.0398      0.0580       0.238       0.651       0.530     177.138       0.074       2.358       1.357        0.51      84765.    0.1094  
      128.24      1.1110      0.6814      0.0299      0.0487       0.199       0.546       0.397     148.668       0.062       1.767       1.212        0.51      85358.    0.0846  
      133.18      1.1537      0.5877      0.0199      0.0390       0.160       0.437       0.264     119.041       0.049       1.175       1.007        0.52      85967.    0.0573  
      138.11      1.1964      0.4089      0.0099      0.0290       0.119       0.325       0.132      88.471       0.037       0.586       0.675        0.52      86590.    0.0271  
      143.04      1.2392      0.0001      0.0000      0.0187       0.077       0.210       0.000      57.061       0.024       0.000       0.000        0.52      87214.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =      24000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1401      0.0817       0.380       0.998       2.030     283.286       0.113       9.029       3.250        0.50      79764.    0.5126  
        5.15      0.0427      0.0720      0.1399      0.0831       0.387       1.015       2.027     288.248       0.115       9.015       3.189        0.50      79864.    0.5027  
       10.30      0.0855      0.1410      0.1398      0.0847       0.394       1.035       2.024     293.980       0.117       9.004       3.123        0.50      79979.    0.4920  
       15.45      0.1282      0.2067      0.1396      0.0866       0.403       1.058       2.022     300.511       0.120       8.995       3.052        0.50      80110.    0.4806  
       20.59      0.1710      0.2688      0.1395      0.0887       0.413       1.084       2.021     307.851       0.122       8.987       2.977        0.51      80260.    0.4685  
       25.74      0.2137      0.3270      0.1394      0.0911       0.424       1.113       2.018     315.976       0.126       8.978       2.897        0.51      80428.    0.4557  
       30.89      0.2565      0.3812      0.1392      0.0936       0.436       1.144       2.016     324.825       0.129       8.965       2.814        0.51      80617.    0.4424  
       36.04      0.2992      0.4312      0.1389      0.0964       0.448       1.177       2.011     334.297       0.133       8.946       2.729        0.51      80826.    0.4285  
       41.19      0.3419      0.4770      0.1384      0.0992       0.462       1.212       2.005     344.242       0.137       8.917       2.641        0.51      81057.    0.4141  
       46.34      0.3847      0.5186      0.1377      0.1022       0.475       1.248       1.995     354.446       0.141       8.874       2.553        0.51      81309.    0.3992  
       51.49      0.4274      0.5563      0.1368      0.1051       0.489       1.284       1.981     364.607       0.145       8.812       2.464        0.51      81584.    0.3840  
       56.63      0.4702      0.5900      0.1354      0.1079       0.502       1.318       1.961     374.308       0.149       8.723       2.376        0.51      81882.    0.3684  
       61.78      0.5129      0.6203      0.1335      0.1104       0.514       1.349       1.934     383.000       0.152       8.601       2.290        0.51      82203.    0.3525  
       66.93      0.5557      0.6472      0.1309      0.1124       0.523       1.373       1.897     389.986       0.155       8.436       2.206        0.51      82548.    0.3363  
       72.08      0.5984      0.6714      0.1275      0.1137       0.529       1.389       1.847     394.376       0.157       8.217       2.125        0.51      82916.    0.3197  
       77.23      0.6411      0.6931      0.1232      0.1139       0.530       1.392       1.784     395.189       0.157       7.934       2.047        0.51      83309.    0.3027  
       82.38      0.6839      0.7129      0.1177      0.1129       0.525       1.379       1.705     391.673       0.156       7.582       1.974        0.52      83726.    0.2853  
       87.53      0.7266      0.7309      0.1112      0.1106       0.514       1.351       1.611     383.612       0.153       7.166       1.905        0.52      84167.    0.2677  
       92.68      0.7694      0.7472      0.1039      0.1070       0.498       1.308       1.505     371.294       0.148       6.696       1.839        0.52      84631.    0.2498  
       97.82      0.8121      0.7614      0.0960      0.1024       0.476       1.251       1.390     355.224       0.141       6.185       1.775        0.52      85118.    0.2318  
      102.97      0.8549      0.7728      0.0875      0.0968       0.450       1.183       1.268     335.839       0.134       5.638       1.712        0.52      85626.    0.2134  
      108.12      0.8976      0.7805      0.0786      0.0904       0.420       1.104       1.138     313.541       0.125       5.063       1.647        0.52      86154.    0.1945  
      113.27      0.9404      0.7831      0.0693      0.0832       0.387       1.017       1.004     288.662       0.115       4.464       1.577        0.53      86702.    0.1749  
      118.42      0.9831      0.7789      0.0597      0.0754       0.351       0.921       0.865     261.506       0.104       3.848       1.500        0.53      87268.    0.1545  
      123.57      1.0258      0.7650      0.0499      0.0670       0.312       0.818       0.723     232.328       0.092       3.218       1.412        0.53      87853.    0.1330  
      128.72      1.0686      0.7367      0.0400      0.0580       0.270       0.709       0.580     201.338       0.080       2.578       1.306        0.53      88455.    0.1100  
      133.86      1.1113      0.6851      0.0300      0.0486       0.226       0.594       0.434     168.766       0.067       1.932       1.167        0.54      89074.    0.0852  
      139.01      1.1541      0.5922      0.0199      0.0389       0.181       0.475       0.289     134.861       0.054       1.285       0.972        0.54      89710.    0.0578  
      144.16      1.1968      0.4135      0.0099      0.0288       0.134       0.352       0.144      99.873       0.040       0.641       0.654        0.54      90360.    0.0275  
      149.31      1.2396      0.0001      0.0000      0.0184       0.086       0.225       0.000      63.916       0.025       0.000       0.000        0.54      91012.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =      25000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1402      0.0817       0.430       1.083       2.204     320.296       0.122       9.802       3.121        0.53      83087.    0.5129  
        5.36      0.0428      0.0720      0.1400      0.0831       0.437       1.102       2.200     325.896       0.124       9.787       3.062        0.53      83191.    0.5029  
       10.73      0.0855      0.1411      0.1398      0.0848       0.446       1.124       2.198     332.371       0.127       9.776       2.999        0.53      83310.    0.4923  
       16.09      0.1283      0.2068      0.1397      0.0866       0.456       1.149       2.196     339.754       0.130       9.767       2.931        0.53      83447.    0.4809  
       21.46      0.1710      0.2690      0.1396      0.0888       0.467       1.177       2.194     348.061       0.133       9.759       2.859        0.53      83603.    0.4689  
       26.82      0.2138      0.3273      0.1395      0.0911       0.479       1.208       2.192     357.264       0.136       9.750       2.783        0.53      83779.    0.4561  
       32.19      0.2565      0.3815      0.1393      0.0937       0.493       1.242       2.189     367.296       0.140       9.737       2.703        0.53      83975.    0.4428  
       37.55      0.2993      0.4315      0.1390      0.0964       0.507       1.278       2.185     378.045       0.144       9.718       2.621        0.53      84193.    0.4289  
       42.92      0.3421      0.4774      0.1386      0.0993       0.522       1.316       2.178     389.345       0.149       9.688       2.537        0.53      84433.    0.4146  
       48.28      0.3848      0.5191      0.1379      0.1023       0.538       1.356       2.168     400.954       0.153       9.643       2.452        0.53      84696.    0.3998  
       53.65      0.4276      0.5568      0.1370      0.1052       0.553       1.395       2.153     412.532       0.158       9.577       2.367        0.53      84983.    0.3846  
       59.01      0.4703      0.5906      0.1357      0.1080       0.568       1.432       2.132     423.604       0.162       9.483       2.283        0.53      85293.    0.3690  
       64.38      0.5131      0.6208      0.1338      0.1106       0.581       1.466       2.103     433.551       0.166       9.352       2.200        0.53      85628.    0.3531  
       69.74      0.5558      0.6478      0.1313      0.1126       0.592       1.493       2.063     441.580       0.169       9.175       2.119        0.53      85987.    0.3369  
       75.11      0.5986      0.6720      0.1279      0.1139       0.599       1.510       2.010     446.680       0.171       8.940       2.041        0.54      86371.    0.3203  
       80.47      0.6413      0.6938      0.1235      0.1142       0.600       1.514       1.941     447.731       0.171       8.634       1.966        0.54      86781.    0.3033  
       85.84      0.6841      0.7136      0.1181      0.1132       0.595       1.501       1.856     443.866       0.170       8.254       1.896        0.54      87215.    0.2860  
       91.20      0.7269      0.7316      0.1116      0.1109       0.583       1.470       1.754     434.821       0.166       7.803       1.830        0.54      87675.    0.2683  
       96.57      0.7696      0.7480      0.1043      0.1073       0.564       1.423       1.640     420.913       0.161       7.293       1.767        0.54      88159.    0.2505  
      101.93      0.8124      0.7623      0.0964      0.1027       0.540       1.362       1.515     402.712       0.154       6.737       1.706        0.54      88667.    0.2324  
